Date,Open,Close,Change(%),High,Low
"15 Feb 2023","17,880.00","18,034.00","0.86%","18,041.00","17,861.00"
"14 Feb 2023","17,819.00","17,950.00","0.74%","17,981.00","17,819.00"
"13 Feb 2023","17,883.00","17,793.00","-0.50%","17,883.00","17,738.00"
"10 Feb 2023","17,835.00","17,864.00","0.16%","17,887.00","17,806.00"
"09 Feb 2023","17,888.00","17,925.00","0.21%","17,963.00","17,812.00"
"08 Feb 2023","17,798.00","17,892.00","0.53%","17,925.00","17,772.00"
"07 Feb 2023","17,853.00","17,772.00","-0.45%","17,853.00","17,692.00"
"06 Feb 2023","17,832.00","17,802.00","-0.17%","17,840.00","17,734.00"
"03 Feb 2023","17,709.00","17,896.00","1.06%","17,915.00","17,628.00"
"02 Feb 2023","17,596.00","17,667.00","0.40%","17,726.00","17,513.00"
"01 Feb 2023","17,827.00","17,682.00","-0.81%","18,056.00","17,485.00"
"31 Jan 2023","17,771.00","17,803.00","0.18%","17,816.00","17,622.00"
"30 Jan 2023","17,721.00","17,722.00","0.01%","17,816.00","17,513.00"
"27 Jan 2023","18,009.00","17,671.00","-1.88%","18,015.00","17,581.00"
"25 Jan 2023","18,152.00","17,953.00","-1.10%","18,152.00","17,953.00"
"24 Jan 2023","18,239.00","18,127.00","-0.61%","18,242.00","18,104.00"
"23 Jan 2023","18,140.00","18,150.00","0.06%","18,242.00","18,101.00"
"20 Jan 2023","18,135.00","18,055.00","-0.44%","18,171.00","18,038.00"
"19 Jan 2023","18,120.00","18,121.00","0.01%","18,175.00","18,084.00"
"18 Jan 2023","18,120.00","18,180.00","0.33%","18,299.00","18,073.00"
"17 Jan 2023","17,947.00","18,070.00","0.69%","18,158.00","17,947.00"
"16 Jan 2023","18,066.00","17,914.00","-0.84%","18,084.00","17,884.00"
"13 Jan 2023","17,962.00","17,982.00","0.11%","18,085.00","17,831.00"
"12 Jan 2023","17,990.00","17,886.00","-0.58%","18,013.00","17,820.00"
"11 Jan 2023","18,014.00","17,925.00","-0.49%","18,050.00","17,883.00"
"10 Jan 2023","18,149.00","17,946.00","-1.12%","18,157.00","17,889.00"
"09 Jan 2023","18,086.00","18,135.00","0.27%","18,223.00","18,008.00"
"06 Jan 2023","18,060.00","17,899.00","-0.89%","18,125.00","17,867.00"
"05 Jan 2023","18,136.00","18,035.00","-0.56%","18,186.00","17,959.00"
"04 Jan 2023","18,252.00","18,088.00","-0.90%","18,289.00","18,075.00"
"03 Jan 2023","18,190.00","18,280.00","0.49%","18,321.00","18,190.00"
"02 Jan 2023","18,186.00","18,247.00","0.34%","18,284.00","18,163.00"
"30 Dec 2022","18,340.00","18,161.00","-0.98%","18,361.00","18,111.00"
"29 Dec 2022","18,139.00","18,249.00","0.61%","18,391.00","18,091.00"
"28 Dec 2022","18,066.00","18,125.00","0.33%","18,159.00","18,056.00"
"27 Dec 2022","18,056.00","18,137.00","0.45%","18,141.00","17,972.00"
"26 Dec 2022","17,893.00","18,021.00","0.72%","18,022.00","17,893.00"
"23 Dec 2022","18,100.00","17,859.00","-1.33%","18,115.00","17,819.00"
"22 Dec 2022","18,348.00","18,142.00","-1.12%","18,348.00","18,055.00"
"21 Dec 2022","18,492.00","18,216.00","-1.49%","18,501.00","18,216.00"
"20 Dec 2022","18,461.00","18,405.00","-0.30%","18,483.00","18,218.00"
"19 Dec 2022","18,369.00","18,442.00","0.40%","18,514.00","18,316.00"
"16 Dec 2022","18,395.00","18,294.00","-0.55%","18,479.00","18,294.00"
"15 Dec 2022","18,685.00","18,447.00","-1.27%","18,716.00","18,447.00"
"14 Dec 2022","18,806.00","18,689.00","-0.62%","18,815.00","18,689.00"
"13 Dec 2022","18,625.00","18,709.00","0.45%","18,878.00","18,574.00"
"12 Dec 2022","18,521.00","18,530.00","0.05%","18,621.00","18,447.00"
"09 Dec 2022","18,807.00","18,535.00","-1.45%","18,808.00","18,514.00"
"08 Dec 2022","18,650.00","18,650.00","-","18,813.00","18,632.00"
"07 Dec 2022","18,719.00","18,603.00","-0.62%","18,765.00","18,603.00"
"06 Dec 2022","18,739.00","18,688.00","-0.27%","18,792.00","18,685.00"
"05 Dec 2022","18,864.00","18,748.00","-0.61%","18,871.00","18,707.00"
"02 Dec 2022","18,918.00","18,749.00","-0.89%","18,936.00","18,737.00"
"01 Dec 2022","18,995.00","18,868.00","-0.67%","19,013.00","18,868.00"
"30 Nov 2022","18,769.00","18,815.00","0.25%","18,917.00","18,737.00"
"29 Nov 2022","18,700.00","18,676.00","-0.13%","18,825.00","18,676.00"
"28 Nov 2022","18,586.00","18,623.00","0.20%","18,763.00","18,586.00"
"25 Nov 2022","18,625.00","18,661.00","0.19%","18,678.00","18,578.00"
"24 Nov 2022","18,489.00","18,637.00","0.80%","18,657.00","18,489.00"
"23 Nov 2022","18,354.00","18,269.00","-0.46%","18,355.00","18,242.00"
"22 Nov 2022","18,233.00","18,248.00","0.08%","18,303.00","18,179.00"
"21 Nov 2022","18,260.00","18,197.00","-0.35%","18,272.00","18,161.00"
"18 Nov 2022","18,427.00","18,319.00","-0.59%","18,436.00","18,261.00"
"17 Nov 2022","18,408.00","18,434.00","0.14%","18,453.00","18,389.00"
"16 Nov 2022","18,453.00","18,466.00","0.07%","18,494.00","18,409.00"
"15 Nov 2022","18,429.00","18,364.00","-0.35%","18,447.00","18,346.00"
"14 Nov 2022","18,439.00","18,420.00","-0.10%","18,459.00","18,348.00"
"11 Nov 2022","18,380.00","18,374.00","-0.03%","18,481.00","18,350.00"
"10 Nov 2022","18,145.00","18,054.00","-0.50%","18,438.00","18,021.00"
"09 Nov 2022","18,402.00","18,185.00","-1.18%","18,402.00","18,181.00"
"08 Nov 2022","18,334.00","18,233.00","-0.55%","18,389.00","18,233.00"
"07 Nov 2022","18,315.00","18,250.00","-0.35%","18,344.00","18,159.00"
"04 Nov 2022","18,128.00","18,217.00","0.49%","18,303.00","18,069.00"
"03 Nov 2022","18,014.00","18,136.00","0.68%","18,159.00","18,005.00"
"02 Nov 2022","18,230.00","18,116.00","-0.63%","18,230.00","18,108.00"
"01 Nov 2022","18,172.00","18,192.00","0.11%","18,301.00","18,118.00"
"31 Oct 2022","18,014.00","18,048.00","0.19%","18,102.00","17,981.00"
"28 Oct 2022","17,862.00","17,945.00","0.46%","17,945.00","17,776.00"
"27 Oct 2022","17,829.00","17,778.00","-0.29%","17,914.00","17,732.00"
"26 Oct 2022","17,799.00","17,658.00","-0.79%","17,923.00","17,658.00"
"25 Oct 2022","17,802.00","17,659.00","-0.80%","17,831.00","17,646.00"
"21 Oct 2022","17,491.00","17,571.00","0.46%","17,657.00","17,489.00"
"20 Oct 2022","17,363.00","17,625.00","1.51%","17,625.00","17,363.00"
"18 Oct 2022","17,468.00","17,500.00","0.18%","17,530.00","17,440.00"
"17 Oct 2022","17,137.00","17,326.00","1.10%","17,428.00","17,095.00"
"14 Oct 2022","17,300.00","17,204.00","-0.55%","17,347.00","17,080.00"
"13 Oct 2022","17,052.00","17,105.00","0.31%","17,133.00","16,801.00"
"12 Oct 2022","16,984.00","17,145.00","0.95%","17,145.00","16,944.00"
"11 Oct 2022","17,216.00","17,006.00","-1.22%","17,216.00","16,981.00"
"10 Oct 2022","17,042.00","17,265.00","1.31%","17,265.00","17,025.00"
"07 Oct 2022","17,243.00","17,343.00","0.58%","17,343.00","17,111.00"
"06 Oct 2022","17,431.00","17,362.00","-0.40%","17,434.00","17,275.00"
"05 Oct 2022","17,347.00","17,334.00","-0.07%","17,489.00","17,301.00"
"04 Oct 2022","17,123.00","17,307.00","1.07%","17,410.00","17,123.00"
"03 Oct 2022","16,963.00","16,920.00","-0.25%","17,070.00","16,847.00"
"30 Sep 2022","16,774.00","17,132.00","2.13%","17,188.00","16,762.00"
"29 Sep 2022","17,030.00","16,857.00","-1.02%","17,030.00","16,662.00"
"28 Sep 2022","16,863.00","16,860.00","-0.02%","17,077.00","16,824.00"
"27 Sep 2022","17,066.00","17,021.00","-0.26%","17,142.00","16,891.00"
"26 Sep 2022","17,187.00","17,020.00","-0.97%","17,192.00","16,960.00"
"23 Sep 2022","17,503.00","17,334.00","-0.97%","17,547.00","17,308.00"
"22 Sep 2022","17,567.00","17,637.00","0.40%","17,739.00","17,532.00"
"21 Sep 2022","17,714.00","17,727.00","0.07%","17,832.00","17,653.00"
"20 Sep 2022","17,770.00","17,826.00","0.32%","17,939.00","17,721.00"
"19 Sep 2022","17,560.00","17,633.00","0.42%","17,724.00","17,452.00"
"16 Sep 2022","17,782.00","17,721.00","-0.34%","17,789.00","17,533.00"
"15 Sep 2022","18,048.00","17,893.00","-0.86%","18,073.00","17,816.00"
"14 Sep 2022","17,763.00","18,008.00","1.38%","18,098.00","17,763.00"
"13 Sep 2022","18,044.00","18,100.00","0.31%","18,135.00","17,819.00"
"12 Sep 2022","17,832.00","17,990.00","0.89%","18,010.00","17,831.00"
"09 Sep 2022","17,931.00","17,856.00","-0.42%","17,940.00","17,795.00"
"08 Sep 2022","17,760.00","17,822.00","0.35%","17,868.00","17,692.00"
"07 Sep 2022","17,484.00","17,649.00","0.94%","17,664.00","17,484.00"
"06 Sep 2022","17,755.00","17,681.00","-0.42%","17,755.00","17,534.00"
"05 Sep 2022","17,498.00","17,692.00","1.11%","17,702.00","17,498.00"
"02 Sep 2022","17,575.00","17,569.00","-0.03%","17,685.00","17,473.00"
"01 Sep 2022","17,467.00","17,520.00","0.30%","17,708.00","17,467.00"
"31 Aug 2022","17,611.00","17,561.00","-0.28%","17,634.00","17,473.00"
"30 Aug 2022","17,422.00","17,825.00","2.31%","17,849.00","17,408.00"
"29 Aug 2022","17,264.00","17,390.00","0.73%","17,430.00","17,242.00"
"26 Aug 2022","17,687.00","17,654.00","-0.19%","17,753.00","17,501.00"
"25 Aug 2022","17,749.00","17,567.00","-1.03%","17,802.00","17,561.00"
"24 Aug 2022","17,581.00","17,606.00","0.14%","17,687.00","17,487.00"
"23 Aug 2022","17,408.00","17,580.00","0.99%","17,656.00","17,388.00"
"22 Aug 2022","17,699.00","17,494.00","-1.16%","17,703.00","17,438.00"
"19 Aug 2022","17,986.00","17,765.00","-1.23%","17,999.00","17,667.00"
"18 Aug 2022","17,939.00","17,964.00","0.14%","18,025.00","17,864.00"
"17 Aug 2022","17,911.00","17,986.00","0.42%","17,997.00","17,890.00"
"16 Aug 2022","17,854.00","17,836.00","-0.10%","17,897.00","17,802.00"
"12 Aug 2022","17,682.00","17,725.00","0.24%","17,753.00","17,630.00"
"11 Aug 2022","17,745.00","17,682.00","-0.36%","17,777.00","17,662.00"
"10 Aug 2022","17,525.00","17,551.00","0.15%","17,733.00","17,460.00"
"09 Aug 2022","17,558.00","17,539.00","-0.11%","17,569.00","17,505.00"
"08 Aug 2022","17,394.00","17,544.00","0.86%","17,629.00","17,394.00"
"05 Aug 2022","17,446.00","17,419.00","-0.15%","17,514.00","17,328.00"
"04 Aug 2022","17,485.00","17,384.00","-0.58%","17,498.00","17,180.00"
"03 Aug 2022","17,379.00","17,412.00","0.19%","17,501.00","17,251.00"
"02 Aug 2022","17,321.00","17,325.00","0.02%","17,421.00","17,243.00"
"01 Aug 2022","17,280.00","17,391.00","0.64%","17,437.00","17,243.00"
"29 Jul 2022","17,120.00","17,228.00","0.63%","17,244.00","17,065.00"
"28 Jul 2022","16,775.00","16,949.00","1.04%","17,041.00","16,769.00"
"27 Jul 2022","16,467.00","16,642.00","1.06%","16,692.00","16,441.00"
"26 Jul 2022","16,605.00","16,504.00","-0.61%","16,625.00","16,434.00"
"25 Jul 2022","16,693.00","16,640.00","-0.32%","16,698.00","16,565.00"
"22 Jul 2022","16,671.00","16,724.00","0.32%","16,778.00","16,615.00"
"21 Jul 2022","16,622.00","16,610.00","-0.07%","16,672.00","16,410.00"
"20 Jul 2022","16,543.00","16,512.00","-0.19%","16,572.00","16,410.00"
"19 Jul 2022","16,332.00","16,352.00","0.12%","16,377.00","16,180.00"
"18 Jul 2022","16,287.00","16,285.00","-0.01%","16,295.00","16,145.00"
"15 Jul 2022","15,979.00","16,145.00","1.04%","16,145.00","15,925.00"
"14 Jul 2022","15,957.00","15,902.00","-0.34%","16,057.00","15,811.00"
"13 Jul 2022","16,144.00","15,962.00","-1.13%","16,144.00","15,833.00"
"12 Jul 2022","16,063.00","16,069.00","0.04%","16,131.00","16,022.00"
"11 Jul 2022","16,186.00","16,228.00","0.26%","16,246.00","16,103.00"
"08 Jul 2022","16,260.00","16,234.00","-0.16%","16,265.00","16,157.00"
"07 Jul 2022","16,116.00","16,147.00","0.19%","16,278.00","16,040.00"
"06 Jul 2022","15,862.00","16,004.00","0.90%","16,020.00","15,781.00"
"05 Jul 2022","15,890.00","15,826.00","-0.40%","16,000.00","15,745.00"
"04 Jul 2022","15,689.00","15,851.00","1.03%","15,851.00","15,656.00"
"01 Jul 2022","15,652.00","15,709.00","0.36%","15,712.00","15,570.00"
"30 Jun 2022","15,821.00","15,802.00","-0.12%","15,832.00","15,710.00"
"29 Jun 2022","15,682.00","15,778.00","0.61%","15,847.00","15,678.00"
"28 Jun 2022","15,773.00","15,840.00","0.42%","15,844.00","15,711.00"
"27 Jun 2022","15,884.00","15,836.00","-0.30%","15,930.00","15,708.00"
"24 Jun 2022","15,673.00","15,708.00","0.22%","15,719.00","15,561.00"
"23 Jun 2022","15,422.00","15,577.00","1.01%","15,612.00","15,360.00"
"22 Jun 2022","15,574.00","15,528.00","-0.30%","15,644.00","15,357.00"
"21 Jun 2022","15,408.00","15,731.00","2.10%","15,731.00","15,265.00"
"20 Jun 2022","15,277.00","15,371.00","0.62%","15,385.00","15,200.00"
"18 Jun 2022","15,297.00","15,297.00","-","15,297.00","15,297.00"
"17 Jun 2022","15,399.00","15,262.00","-0.89%","15,399.00","15,227.00"
"16 Jun 2022","15,720.00","15,338.00","-2.43%","15,722.00","15,278.00"
"15 Jun 2022","15,688.00","15,722.00","0.22%","15,777.00","15,674.00"
"14 Jun 2022","15,687.00","15,675.00","-0.08%","15,881.00","15,671.00"
"13 Jun 2022","15,890.00","15,712.00","-1.12%","16,060.00","15,640.00"
"11 Jun 2022","16,208.00","16,208.00","-","16,208.00","16,208.00"
"10 Jun 2022","16,248.00","16,060.00","-1.16%","16,485.00","16,022.00"
"09 Jun 2022","16,273.00","16,325.00","0.32%","16,473.00","16,257.00"
"08 Jun 2022","16,487.00","16,358.00","-0.78%","16,513.00","16,319.00"
"07 Jun 2022","16,465.00","16,443.00","-0.13%","16,578.00","16,346.00"
"06 Jun 2022","16,526.00","16,502.00","-0.15%","16,609.00","16,472.00"
"04 Jun 2022","16,594.00","16,594.00","-","16,594.00","16,594.00"
"03 Jun 2022","16,778.00","16,490.00","-1.72%","16,785.00","16,482.00"
"02 Jun 2022","16,484.00","16,681.00","1.20%","16,689.00","16,426.00"
"01 Jun 2022","16,500.00","16,426.00","-0.45%","16,615.00","16,400.00"
"31 May 2022","16,569.00","16,513.00","-0.34%","16,685.00","16,494.00"
"30 May 2022","16,500.00","16,646.00","0.88%","16,679.00","16,499.00"
"27 May 2022","16,266.00","16,386.00","0.74%","16,386.00","16,200.00"
"26 May 2022","16,065.00","16,286.00","1.38%","16,286.00","15,908.00"
"25 May 2022","16,221.00","16,007.00","-1.32%","16,221.00","15,936.00"
"24 May 2022","16,204.00","16,122.00","-0.51%","16,233.00","16,014.00"
"23 May 2022","16,255.00","16,223.00","-0.20%","16,384.00","16,154.00"
"21 May 2022","16,241.00","16,241.00","-","16,241.00","16,241.00"
"20 May 2022","16,000.00","16,034.00","0.21%","16,267.00","15,999.00"
"19 May 2022","15,914.00","15,958.00","0.28%","16,338.00","15,765.00"
"18 May 2022","16,244.00","16,034.00","-1.29%","16,338.00","15,873.00"
"17 May 2022","15,873.00","16,262.00","2.45%","16,262.00","15,873.00"
"16 May 2022","15,812.00","15,853.00","0.26%","15,973.00","15,773.00"
"13 May 2022","16,009.00","15,872.00","-0.86%","16,037.00","15,762.00"
"12 May 2022","15,965.00","15,880.00","-0.53%","15,965.00","15,711.00"
"11 May 2022","16,188.00","16,017.00","-1.06%","16,292.00","15,970.00"
"10 May 2022","16,210.00","16,050.00","-0.99%","16,377.00","16,045.00"
"09 May 2022","16,236.00","16,311.00","0.46%","16,389.00","16,144.00"
"07 May 2022","16,414.00","16,414.00","-","16,414.00","16,414.00"
"06 May 2022","16,449.00","16,382.00","-0.41%","16,467.00","16,290.00"
"05 May 2022","16,843.00","16,415.00","-2.54%","16,973.00","16,414.00"
"04 May 2022","17,073.00","16,626.00","-2.62%","17,075.00","16,626.00"
"03 May 2022","16,978.00","17,063.00","0.50%","17,063.00","16,940.00"
"02 May 2022","16,917.00","17,001.00","0.50%","17,073.00","16,905.00"
"30 Apr 2022","17,106.00","17,106.00","-","17,106.00","17,106.00"
"29 Apr 2022","17,294.00","17,066.00","-1.32%","17,382.00","17,039.00"
"28 Apr 2022","17,115.00","17,269.00","0.90%","17,303.00","17,115.00"
"27 Apr 2022","17,027.00","17,045.00","0.11%","17,201.00","16,928.00"
"26 Apr 2022","17,132.00","17,026.00","-0.62%","17,221.00","17,024.00"
"25 Apr 2022","16,958.00","16,943.00","-0.09%","17,055.00","16,892.00"
"22 Apr 2022","17,201.00","17,115.00","-0.50%","17,393.00","17,095.00"
"21 Apr 2022","17,233.00","17,303.00","0.41%","17,435.00","17,233.00"
"20 Apr 2022","17,016.00","17,191.00","1.03%","17,216.00","16,960.00"
"19 Apr 2022","17,244.00","16,989.00","-1.48%","17,302.00","16,871.00"
"15 Apr 2022","17,478.00","17,478.00","-","17,478.00","17,478.00"
"14 Apr 2022","17,452.00","17,370.00","-0.47%","17,506.00","17,356.00"
"13 Apr 2022","17,579.00","17,394.00","-1.05%","17,689.00","17,333.00"
"12 Apr 2022","17,585.00","17,587.00","0.01%","17,674.00","17,475.00"
"11 Apr 2022","17,775.00","17,629.00","-0.82%","17,815.00","17,629.00"
"09 Apr 2022","17,907.00","17,907.00","-","17,907.00","17,907.00"
"08 Apr 2022","17,753.00","17,931.00","1.00%","17,940.00","17,656.00"
"07 Apr 2022","17,766.00","17,720.00","-0.26%","17,860.00","17,667.00"
"06 Apr 2022","17,867.00","17,760.00","-0.60%","18,010.00","17,747.00"
"05 Apr 2022","18,201.00","17,939.00","-1.44%","18,201.00","17,939.00"
"04 Apr 2022","17,710.00","18,203.00","2.78%","18,216.00","17,710.00"
"02 Apr 2022","17,674.00","17,674.00","-","17,674.00","17,674.00"
"01 Apr 2022","17,444.00","17,674.00","1.32%","17,748.00","17,441.00"
"31 Mar 2022","17,580.00","17,509.00","-0.40%","17,616.00","17,482.00"
"30 Mar 2022","17,531.00","17,528.00","-0.02%","17,558.00","17,436.00"
"29 Mar 2022","17,376.00","17,563.00","1.08%","17,590.00","17,279.00"
"28 Mar 2022","17,199.00","17,321.00","0.71%","17,351.00","17,026.00"
"26 Mar 2022","17,154.00","17,154.00","-","17,154.00","17,154.00"
"25 Mar 2022","17,278.00","17,208.00","-0.41%","17,278.00","17,101.00"
"24 Mar 2022","17,203.00","17,285.00","0.48%","17,337.00","17,176.00"
"23 Mar 2022","17,458.00","17,339.00","-0.68%","17,458.00","17,325.00"
"22 Mar 2022","17,158.00","17,435.00","1.61%","17,452.00","17,058.00"
"21 Mar 2022","17,406.00","17,240.00","-0.95%","17,431.00","17,146.00"
"19 Mar 2022","17,287.00","17,287.00","-","17,287.00","17,287.00"
"18 Mar 2022","17,270.00","17,431.00","0.93%","17,431.00","17,234.00"
"17 Mar 2022","17,264.00","17,354.00","0.52%","17,364.00","16,975.00"
"16 Mar 2022","16,909.00","17,255.00","2.05%","17,294.00","16,663.00"
"15 Mar 2022","16,863.00","16,900.00","0.22%","16,914.00","16,546.00"
"14 Mar 2022","16,551.00","16,833.00","1.70%","16,962.00","16,535.00"
"12 Mar 2022","16,630.00","16,630.00","-","16,630.00","16,630.00"
"11 Mar 2022","16,506.00","16,523.00","0.10%","16,845.00","16,494.00"
"10 Mar 2022","16,652.00","16,420.00","-1.39%","16,724.00","16,404.00"
"09 Mar 2022","15,949.00","16,575.00","3.93%","16,577.00","15,894.00"
"08 Mar 2022","15,749.00","15,816.00","0.43%","16,049.00","15,623.00"
"07 Mar 2022","15,813.00","15,854.00","0.26%","16,030.00","15,664.00"
"05 Mar 2022","16,245.00","16,245.00","-","16,245.00","16,245.00"
"04 Mar 2022","16,294.00","16,089.00","-1.26%","16,498.00","16,085.00"
"03 Mar 2022","16,669.00","16,403.00","-1.60%","16,754.00","16,370.00"
"02 Mar 2022","16,462.00","16,731.00","1.63%","16,739.00","16,458.00"
"01 Mar 2022","16,914.00","16,750.00","-0.97%","16,952.00","16,728.00"
"28 Feb 2022","16,643.00","16,796.00","0.92%","16,823.00","16,387.00"
"26 Feb 2022","16,659.00","16,659.00","-","16,659.00","16,659.00"
"25 Feb 2022","16,522.00","16,863.00","2.06%","16,879.00","16,470.00"
"24 Feb 2022","16,793.00","16,754.00","-0.23%","16,800.00","16,754.00"
"23 Feb 2022","17,196.00","16,999.00","-1.15%","17,219.00","16,997.00"
"22 Feb 2022","17,206.00","17,206.00","-","17,206.00","17,206.00"
"21 Feb 2022","17,197.00","17,152.00","-0.26%","17,348.00","17,090.00"
"18 Feb 2022","17,246.00","17,157.00","-0.52%","17,376.00","17,146.00"
"17 Feb 2022","17,375.00","17,240.00","-0.78%","17,418.00","17,209.00"
"16 Feb 2022","17,384.00","17,276.00","-0.62%","17,490.00","17,248.00"
"15 Feb 2022","16,952.00","17,404.00","2.67%","17,404.00","16,852.00"
"14 Feb 2022","17,132.00","16,896.00","-1.38%","17,156.00","16,812.00"
"12 Feb 2022","17,375.00","17,375.00","-","17,375.00","17,375.00"
"11 Feb 2022","17,416.00","17,386.00","-0.17%","17,606.00","17,280.00"
"10 Feb 2022","17,510.00","17,538.00","0.16%","17,655.00","17,453.00"
"09 Feb 2022","17,327.00","17,538.00","1.22%","17,538.00","17,267.00"
"08 Feb 2022","17,231.00","17,302.00","0.41%","17,304.00","17,060.00"
"07 Feb 2022","17,431.00","17,227.00","-1.17%","17,483.00","17,132.00"
"05 Feb 2022","17,516.00","17,516.00","-","17,516.00","17,516.00"
"04 Feb 2022","17,581.00","17,450.00","-0.75%","17,627.00","17,390.00"
"03 Feb 2022","17,779.00","17,516.00","-1.48%","17,817.00","17,492.00"
"02 Feb 2022","17,724.00","17,817.00","0.52%","17,849.00","17,577.00"
"01 Feb 2022","17,498.00","17,627.00","0.74%","17,681.00","17,249.00"
"31 Jan 2022","17,267.00","17,397.00","0.75%","17,420.00","17,267.00"
"29 Jan 2022","17,102.00","17,102.00","-","17,102.00","17,102.00"
"28 Jan 2022","17,148.00","17,134.00","-0.08%","17,381.00","17,043.00"
"27 Jan 2022","17,013.00","17,106.00","0.55%","17,194.00","16,867.00"
"26 Jan 2022","17,278.00","17,278.00","-","17,278.00","17,278.00"
"25 Jan 2022","16,947.00","17,218.00","1.60%","17,301.00","16,941.00"
"24 Jan 2022","17,508.00","16,801.00","-4.04%","17,559.00","16,765.00"
"22 Jan 2022","17,617.00","17,617.00","-","17,617.00","17,617.00"
"21 Jan 2022","17,633.00","17,624.00","-0.05%","17,712.00","17,499.00"
"20 Jan 2022","17,912.00","17,903.00","-0.05%","17,963.00","17,696.00"
"19 Jan 2022","18,135.00","17,941.00","-1.07%","18,135.00","17,899.00"
"18 Jan 2022","18,331.00","18,137.00","-1.06%","18,349.00","18,105.00"
"17 Jan 2022","18,276.00","18,320.00","0.24%","18,348.00","18,252.00"
"15 Jan 2022","18,256.00","18,256.00","-","18,256.00","18,256.00"
"14 Jan 2022","18,223.00","18,252.00","0.16%","18,324.00","18,198.00"
"13 Jan 2022","18,318.00","18,359.00","0.22%","18,360.00","18,214.00"
"12 Jan 2022","18,229.00","18,236.00","0.04%","18,253.00","18,056.00"
"11 Jan 2022","18,017.00","18,194.00","0.98%","18,194.00","17,998.00"
"10 Jan 2022","17,925.00","17,904.00","-0.12%","18,051.00","17,897.00"
"08 Jan 2022","17,813.00","17,813.00","-","17,813.00","17,813.00"
"07 Jan 2022","17,833.00","17,820.00","-0.07%","17,927.00","17,746.00"
"06 Jan 2022","17,814.00","17,825.00","0.06%","17,883.00","17,687.00"
"05 Jan 2022","17,803.00","17,967.00","0.92%","17,996.00","17,803.00"
"04 Jan 2022","17,680.00","17,840.00","0.90%","17,885.00","17,626.00"
"03 Jan 2022","17,412.00","17,677.00","1.52%","17,697.00","17,412.00"
"01 Jan 2022","17,355.00","17,355.00","-","17,355.00","17,355.00"
"31 Dec 2021","17,268.00","17,468.00","1.16%","17,468.00","17,205.00"
"30 Dec 2021","17,302.00","17,291.00","-0.06%","17,313.00","17,273.00"
"29 Dec 2021","17,223.00","17,200.00","-0.13%","17,283.00","17,159.00"
"28 Dec 2021","17,200.00","17,229.00","0.17%","17,277.00","17,181.00"
"27 Dec 2021","16,964.00","17,173.00","1.23%","17,173.00","16,853.00"
"24 Dec 2021","17,166.00","16,963.00","-1.18%","17,166.00","16,938.00"
"23 Dec 2021","17,065.00","17,126.00","0.36%","17,151.00","17,047.00"
"22 Dec 2021","16,855.00","17,090.00","1.39%","17,090.00","16,771.00"
"21 Dec 2021","16,805.00","16,850.00","0.27%","16,955.00","16,721.00"
"20 Dec 2021","16,889.00","16,692.00","-1.17%","16,890.00","16,434.00"
"18 Dec 2021","16,985.00","16,985.00","-","16,985.00","16,985.00"
"17 Dec 2021","17,274.00","17,027.00","-1.43%","17,274.00","16,945.00"
"16 Dec 2021","17,357.00","17,355.00","-0.01%","17,384.00","17,197.00"
"15 Dec 2021","17,328.00","17,197.00","-0.76%","17,345.00","17,188.00"
"14 Dec 2021","17,306.00","17,293.00","-0.08%","17,411.00","17,277.00"
"13 Dec 2021","17,669.00","17,340.00","-1.86%","17,686.00","17,340.00"
"11 Dec 2021","17,512.00","17,512.00","-","17,512.00","17,512.00"
"10 Dec 2021","17,518.00","17,619.00","0.58%","17,619.00","17,438.00"
"09 Dec 2021","17,568.00","17,531.00","-0.21%","17,593.00","17,426.00"
"08 Dec 2021","17,346.00","17,536.00","1.10%","17,537.00","17,177.00"
"07 Dec 2021","17,056.00","17,289.00","1.37%","17,315.00","16,913.00"
"06 Dec 2021","17,245.00","16,990.00","-1.48%","17,253.00","16,914.00"
"04 Dec 2021","17,198.00","17,198.00","-","17,198.00","17,198.00"
"03 Dec 2021","17,393.00","17,184.00","-1.20%","17,503.00","17,170.00"
"02 Dec 2021","17,187.00","17,461.00","1.59%","17,465.00","17,168.00"
"01 Dec 2021","17,146.00","17,318.00","1.00%","17,318.00","17,113.00"
"30 Nov 2021","17,085.00","17,077.00","-0.05%","17,352.00","17,015.00"
"29 Nov 2021","16,869.00","17,056.00","1.11%","17,211.00","16,869.00"
"26 Nov 2021","17,388.00","16,886.00","-2.89%","17,539.00","16,886.00"
"25 Nov 2021","17,462.00","17,617.00","0.89%","17,617.00","17,400.00"
"24 Nov 2021","17,561.00","17,366.00","-1.11%","17,605.00","17,323.00"
"23 Nov 2021","17,357.00","17,515.00","0.91%","17,549.00","17,252.00"
"22 Nov 2021","17,784.00","17,403.00","-2.14%","17,807.00","17,303.00"
"19 Nov 2021","17,756.00","17,745.00","-0.06%","17,811.00","17,699.00"
"18 Nov 2021","17,877.00","17,697.00","-1.01%","17,942.00","17,656.00"
"17 Nov 2021","17,927.00","17,848.00","-0.44%","18,029.00","17,837.00"
"16 Nov 2021","18,185.00","17,988.00","-1.08%","18,187.00","17,943.00"
"15 Nov 2021","18,205.00","18,200.00","-0.03%","18,235.00","18,088.00"
"13 Nov 2021","18,103.00","18,103.00","-","18,103.00","18,103.00"
"12 Nov 2021","17,970.00","18,184.00","1.19%","18,184.00","17,923.00"
